대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,,20대,14,421.51,4.03,18884.22,396
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,,30대,37,1664.17,15.31,65874.2,590
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,,40대,10,514.12,3.86,16588.21,208
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,,50대,13,457.51,4.18,17989.57,108
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,,60대,1,46.85,0.38,1620.77,23
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,,기타,4,287.79,2.65,11408.94,66
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,F,20대,14,668.86,7.99,34413.84,269
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,F,30대,10,905.49,8.59,36959.94,386
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,F,50대,4,195.11,2.04,8798.84,200
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,F,60대,1,46.04,0.41,1788.74,121
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,F,70대이상,1,85.02,0.52,2260.0,15
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,M,20대,11,708.05,5.2,22399.61,137
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,M,30대,57,2844.84,23.03,99998.38,1374
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,M,40대,32,1849.63,14.65,63164.3,734
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,M,50대,21,2110.27,14.49,62483.87,330
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,M,60대,3,113.41,0.95,4133.22,93
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,M,70대이상,1,19,0.14,599.75,3
202504,2417,"2417.선정릉 디캠프(D,CAMP)앞",정기권,M,기타,1,66.35,0.6,2577.89,36
202504,2418,2418.봉은사역 7번 출구 ,일일권,,20대,10,1845.08,16.86,72707.45,423
202504,2418,2418.봉은사역 7번 출구 ,일일권,,30대,12,1762.81,13.82,61229.62,438
202504,2418,2418.봉은사역 7번 출구 ,일일권,,40대,2,513.43,4,17232.97,90
202504,2418,2418.봉은사역 7번 출구 ,일일권,,50대,4,367.07,3.17,13699.8,97
202504,2418,2418.봉은사역 7번 출구 ,일일권,,70대이상,1,368.54,2.57,11079.21,71
202504,2418,2418.봉은사역 7번 출구 ,일일권,,기타,3,202.34,1.94,8337.07,84
202504,2418,2418.봉은사역 7번 출구 ,일일권,F,20대,29,3584.47,33.94,147935.85,1283
202504,2418,2418.봉은사역 7번 출구 ,일일권,F,30대,17,2824.55,26.73,115228.51,904
202504,2418,2418.봉은사역 7번 출구 ,일일권,F,40대,3,358.51,3.8,16393.7,91
202504,2418,2418.봉은사역 7번 출구 ,일일권,F,50대,2,320.35,2.89,12445.68,76
202504,2418,2418.봉은사역 7번 출구 ,일일권,F,~10대,6,527.77,4.98,21447.63,178
202504,2418,2418.봉은사역 7번 출구 ,일일권,F,기타,1,182.14,1.64,7076.32,50
202504,2418,2418.봉은사역 7번 출구 ,일일권,M,20대,27,5089.85,38.97,167886.92,1215
202504,2418,2418.봉은사역 7번 출구 ,일일권,M,30대,30,3610.74,29.73,128091.97,835
202504,2418,2418.봉은사역 7번 출구 ,일일권,M,40대,11,2208.44,19.26,82997.42,537
202504,2418,2418.봉은사역 7번 출구 ,일일권,M,50대,4,858.09,6.61,28509.41,128
202504,2418,2418.봉은사역 7번 출구 ,일일권,M,~10대,10,1458.98,12.96,55902.37,627
202504,2418,2418.봉은사역 7번 출구 ,일일권,M,기타,2,544.88,4.68,20155.06,101
202504,2418,2418.봉은사역 7번 출구 ,일일권(비회원),,기타,3,419.35,3.78,16291.72,121
202504,2418,2418.봉은사역 7번 출구 ,정기권,,20대,48,4187.97,39.26,169219.48,1016
202504,2418,2418.봉은사역 7번 출구 ,정기권,,30대,95,7197.37,62.26,268313.31,2275
202504,2418,2418.봉은사역 7번 출구 ,정기권,,40대,46,4170.62,32.14,138617.82,829
202504,2418,2418.봉은사역 7번 출구 ,정기권,,50대,8,700.41,5.49,23623.23,169
202504,2418,2418.봉은사역 7번 출구 ,정기권,,60대,4,117.4,0.96,4160.57,31
202504,2418,2418.봉은사역 7번 출구 ,정기권,,70대이상,1,24.32,0.22,944.92,9
202504,2418,2418.봉은사역 7번 출구 ,정기권,,기타,12,695.12,6.85,30985.74,151
202504,2418,2418.봉은사역 7번 출구 ,정기권,F,20대,38,3810.06,38.04,173865.28,1353
202504,2418,2418.봉은사역 7번 출구 ,정기권,F,30대,43,3852.92,40.51,174754.99,1152
202504,2418,2418.봉은사역 7번 출구 ,정기권,F,40대,8,1344.07,13.97,60222.89,497
202504,2418,2418.봉은사역 7번 출구 ,정기권,F,50대,9,360.16,3.94,17014.74,189
202504,2418,2418.봉은사역 7번 출구 ,정기권,F,60대,1,43.06,0.37,1598.93,11
202504,2418,2418.봉은사역 7번 출구 ,정기권,F,기타,6,326.12,3.14,13501.07,98
202504,2418,2418.봉은사역 7번 출구 ,정기권,M,20대,39,2457.45,21.27,91575.35,717
202504,2418,2418.봉은사역 7번 출구 ,정기권,M,30대,92,6699.67,58.76,253437.74,1644
202504,2418,2418.봉은사역 7번 출구 ,정기권,M,40대,110,14254.32,108.81,469308.86,3199
202504,2418,2418.봉은사역 7번 출구 ,정기권,M,50대,71,4941.1,39.27,176222.24,1606
202504,2418,2418.봉은사역 7번 출구 ,정기권,M,60대,7,590.99,4.87,20990.99,174
202504,2418,2418.봉은사역 7번 출구 ,정기권,M,70대이상,5,366.51,2.85,12281.48,62
202504,2418,2418.봉은사역 7번 출구 ,정기권,M,~10대,3,428.43,3.41,14740.31,83
202504,2418,2418.봉은사역 7번 출구 ,정기권,M,기타,9,740.27,6.08,26178.67,189
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,,20대,14,1408.19,12.49,53881.69,383
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,,30대,13,1065.43,10.01,43751.78,397
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,,40대,7,861.7,8.13,35053.51,306
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,,50대,2,146.72,1.24,5342.09,37
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,,70대이상,1,31.48,0.22,946.25,8
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,,기타,4,871.28,7.93,34186.3,482
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,F,20대,24,2170.44,21.76,93806.48,791
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,F,30대,16,2406.71,22.85,98552.59,657
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,F,40대,7,772.96,8.45,36400.51,208
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,F,50대,3,250.49,2.43,10466.58,70
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,F,기타,5,552.37,5.46,23482.31,139
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,M,20대,29,3323.92,28.13,121226.31,1181
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,M,30대,19,3060.75,25.13,108341.74,715
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,M,40대,13,1704.27,14.09,60788.88,441
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,M,50대,8,1573.34,12.73,54861.77,316
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,M,~10대,7,1017.14,9.39,40480.72,259
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권,M,기타,3,169.24,1.33,5717.29,112
202504,2419,"2419.봉은사역 1,2번 출구 ",일일권(비회원),,기타,23,2477.4,22.33,106595.4,838
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,,20대,33,2324.23,21.77,93721.71,575
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,,30대,62,6157.58,52.58,226608.68,1685
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,,40대,24,3895.48,30.95,133561.08,635
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,,50대,14,1901.18,17.69,76229.94,437
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,,60대,9,363.15,3.18,13691.7,540
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,,기타,7,546.44,5.15,22241.34,150
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,F,20대,51,4072.59,38.57,167534.38,1267
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,F,30대,36,4250.31,42.46,183020.0,1375
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,F,40대,18,2204.41,20.2,87084.64,1188
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,F,50대,17,682.75,7.22,31025.83,314
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,F,60대,5,550.16,4.94,21319.93,167
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,F,~10대,1,22.82,0.2,847.53,6
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,F,기타,8,1158.16,11.46,49377.21,339
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,M,20대,36,1905,16.14,69644.75,484
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,M,30대,86,8106.19,68.34,296548.66,2154
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,M,40대,73,9084.95,75.63,325983.08,1759
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,M,50대,84,10829.1,85.94,370476.99,3146
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,M,60대,11,451.87,3.68,15858.43,132
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,M,70대이상,12,971.6,7.9,34085.51,218
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,M,~10대,1,14.47,0.17,745.87,8
202504,2419,"2419.봉은사역 1,2번 출구 ",정기권,M,기타,10,923.72,6.88,29649.37,165
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,,20대,9,771.65,6.99,30152.19,214
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,,30대,10,658.07,6.28,27101.85,296
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,,40대,5,1030.1,9.51,41000.08,213
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,,50대,5,468.46,3.84,16567.3,107
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,,60대,1,49.68,0.42,1792.14,103
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,,~10대,1,282.11,2.54,10960.0,96
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,,기타,5,745.36,6.72,28957.17,298
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,F,20대,7,820.86,7.8,33620.93,377
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,F,30대,15,865.46,7.89,34045.82,233
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,F,40대,9,1452.6,14.32,61696.37,540
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,F,50대,2,349.4,3.81,16444.65,173
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,F,~10대,1,39.25,0.46,1982.25,56
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,F,기타,3,279.87,2.52,10872.89,57
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,M,20대,7,583.73,5,21570.28,153
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,M,30대,16,1332.13,9.66,41633.23,370
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,M,40대,26,3457.37,28.33,122108.24,843
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,M,50대,4,484.98,4.31,18598.44,161
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,M,60대,2,283.37,2.08,8944.71,52
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,M,~10대,3,107.24,1.09,4682.42,124
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권,M,기타,3,132.44,1.19,5145.07,58
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),일일권(비회원),,기타,5,481.38,4.34,18701.53,188
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,,20대,40,2549.67,23.31,100490.06,662
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,,30대,50,2722.83,21.38,92282.36,705
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,,40대,40,1632.09,14.95,64317.18,727
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,,50대,35,3541.66,29.2,128415.2,736
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,,60대,5,224.24,1.79,7732.05,90
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,,기타,5,205.5,1.82,7846.02,56
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,F,20대,36,1249.68,12.73,54959.01,351
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,F,30대,69,3177.91,32.38,139609.99,877
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,F,40대,34,2262.68,21.99,94912.39,900
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,F,50대,15,470.92,5.07,22604.26,314
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,F,60대,5,429.77,4.36,18787.94,137
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,F,~10대,2,9.89,0.12,492.48,6
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,F,기타,12,420.18,4.11,17758.26,119
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,M,20대,47,3293.7,25.77,111059.23,836
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,M,30대,87,7283.11,51.14,220556.83,1356
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,M,40대,120,5584.52,45.29,195257.8,1583
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,M,50대,118,8653.15,71.16,307941.94,2231
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,M,60대,35,3453.85,26.84,115717.85,680
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,M,70대이상,22,348.73,3.08,13383.54,158
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,M,~10대,69,2172.9,19.63,87079.2,897
202504,2420,2420.학여울역 사거리(LG베스트샵 앞),정기권,M,기타,35,2062.57,16.03,69005.18,648
202504,2422,2422.수서동 성당 맞은편,일일권,,20대,10,411.68,3.68,15854.12,119
202504,2422,2422.수서동 성당 맞은편,일일권,,30대,4,482.07,3.81,16430.8,88
202504,2422,2422.수서동 성당 맞은편,일일권,,40대,3,266.77,2.26,9793.02,85
202504,2422,2422.수서동 성당 맞은편,일일권,,50대,3,156.94,1.15,4970.0,71
202504,2422,2422.수서동 성당 맞은편,일일권,,기타,1,26,0.23,1010.0,17
202504,2422,2422.수서동 성당 맞은편,일일권,F,20대,7,613.96,6.2,26687.16,181
202504,2422,2422.수서동 성당 맞은편,일일권,F,30대,14,993.38,9.91,42728.83,270
202504,2422,2422.수서동 성당 맞은편,일일권,F,40대,5,538.68,5.58,24047.98,195
202504,2422,2422.수서동 성당 맞은편,일일권,F,50대,7,793.61,8.01,34544.44,227
202504,2422,2422.수서동 성당 맞은편,일일권,F,~10대,3,171.24,1.64,7031.09,55
202504,2422,2422.수서동 성당 맞은편,일일권,F,기타,3,429.86,4.52,19475.8,254
202504,2422,2422.수서동 성당 맞은편,일일권,M,20대,5,188.39,1.55,6632.91,35
202504,2422,2422.수서동 성당 맞은편,일일권,M,30대,8,1068.72,8.28,35657.87,292
202504,2422,2422.수서동 성당 맞은편,일일권,M,40대,10,856.72,6.98,30087.68,332
202504,2422,2422.수서동 성당 맞은편,일일권,M,50대,8,981.1,7.51,32449.67,232
202504,2422,2422.수서동 성당 맞은편,일일권,M,60대,1,270.42,2.26,9755.24,44
202504,2422,2422.수서동 성당 맞은편,일일권,M,~10대,4,838.95,6.94,29896.67,272
202504,2422,2422.수서동 성당 맞은편,일일권,M,기타,5,573.13,4.65,20022.83,190
202504,2422,2422.수서동 성당 맞은편,일일권(비회원),,기타,7,584.77,5.27,22718.37,226
202504,2422,2422.수서동 성당 맞은편,정기권,,20대,23,1344.86,12.66,54568.72,432
202504,2422,2422.수서동 성당 맞은편,정기권,,30대,24,980.36,9.19,39578.63,402
202504,2422,2422.수서동 성당 맞은편,정기권,,40대,12,679.91,7.3,31465.06,299
202504,2422,2422.수서동 성당 맞은편,정기권,,50대,16,999.96,8.66,37415.06,303
202504,2422,2422.수서동 성당 맞은편,정기권,,60대,4,98.6,0.87,3772.96,24
202504,2422,2422.수서동 성당 맞은편,정기권,,~10대,4,46.5,0.52,2302.13,16
202504,2422,2422.수서동 성당 맞은편,정기권,,기타,5,51.5,0.5,2167.47,11
202504,2422,2422.수서동 성당 맞은편,정기권,F,20대,54,1151.17,11.86,51305.65,390
202504,2422,2422.수서동 성당 맞은편,정기권,F,30대,25,928.21,9.69,43056.05,353
202504,2422,2422.수서동 성당 맞은편,정기권,F,40대,30,2663.85,26.36,113787.19,718
202504,2422,2422.수서동 성당 맞은편,정기권,F,50대,34,2021.89,18.93,82335.33,650
202504,2422,2422.수서동 성당 맞은편,정기권,F,60대,16,1812.35,24.7,106432.67,957
202504,2422,2422.수서동 성당 맞은편,정기권,F,~10대,15,1090.54,9.83,42367.81,302
202504,2422,2422.수서동 성당 맞은편,정기권,F,기타,16,669.28,7.47,32240.56,330
202504,2422,2422.수서동 성당 맞은편,정기권,M,20대,16,1753.37,12.38,53350.41,291
202504,2422,2422.수서동 성당 맞은편,정기권,M,30대,45,2705.52,22.02,94858.1,578
202504,2422,2422.수서동 성당 맞은편,정기권,M,40대,83,6344.47,51.83,223278.94,1297
202504,2422,2422.수서동 성당 맞은편,정기권,M,50대,36,3020.31,24.39,105107.47,1078
202504,2422,2422.수서동 성당 맞은편,정기권,M,60대,23,1264.04,11.02,47455.32,459
202504,2422,2422.수서동 성당 맞은편,정기권,M,70대이상,10,333.32,3,12949.11,108
202504,2422,2422.수서동 성당 맞은편,정기권,M,기타,11,1084.05,9.07,39077.64,241
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,,20대,18,2116.13,21.03,94934.99,607
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,,30대,16,1667.63,15.5,66920.31,664
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,,40대,14,1408.07,14.67,63221.75,436
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,,50대,4,617.07,6.24,26902.02,234
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,,60대,1,271.95,2.45,10565.42,128
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,,기타,1,359.07,3.24,13950.0,93
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,F,20대,27,3390.07,31.42,135397.86,1135
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,F,30대,29,1921.08,19.62,84486.37,718
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,F,40대,20,1516.06,15.29,65973.04,708
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,F,50대,3,410.78,4.16,17910.46,150
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,F,60대,3,204.58,1.91,8220.89,74
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,F,~10대,4,372.61,3.82,16503.43,163
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,F,기타,2,106,2.09,9012.29,87
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,M,20대,15,1104.82,9.44,40755.67,418
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,M,30대,18,1199.56,9.55,41061.93,479
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,M,40대,26,2978.05,24.12,103993.15,961
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,M,50대,11,1157.87,10.24,44260.3,326
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,M,60대,3,111.27,0.9,3888.37,37
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,M,70대이상,3,150.25,1.35,5837.32,58
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,M,~10대,5,682.44,6.37,27420.85,157
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권,M,기타,5,980.68,8.06,34757.26,204
202504,2423,2423.영희초교 사거리(래미안개포루체하임),일일권(비회원),,기타,5,362.64,3.27,14089.25,156
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,,20대,38,2286.7,22.61,97449.09,1081
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,,30대,99,5863.06,51.22,220732.15,2264
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,,40대,70,6968.33,62.98,271432.45,2023
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,,50대,45,3520.01,32.32,139298.79,843
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,,60대,11,654.48,5.26,22647.3,114
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,,70대이상,2,225.09,2.01,8648.95,51
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,,기타,9,700.03,6.69,28797.59,343
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,F,20대,55,2950.85,30.42,131125.04,942
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,F,30대,43,3075.51,28.35,122144.92,1142
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,F,40대,86,8153.93,76.03,327832.4,2354
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,F,50대,47,2475.52,26.9,116020.47,1083
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,F,60대,4,256.74,2.17,9341.54,91
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,F,70대이상,5,215.51,2.04,8774.67,133
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,F,~10대,4,235.78,2.55,10977.67,73
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,F,기타,31,1420.77,13.51,58252.86,1037
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,M,20대,104,5219.36,41.67,184815.06,1615
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,M,30대,140,7315,58.93,256654.6,2291
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,M,40대,148,10436.53,81.83,352577.16,2652
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,M,50대,140,14159.4,119.42,514781.21,4379
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,M,60대,42,1872.52,16.18,69692.09,1127
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,M,70대이상,1,519.23,3.9,16810.0,83
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,M,~10대,14,717.69,5.84,25143.44,339
202504,2423,2423.영희초교 사거리(래미안개포루체하임),정기권,M,기타,13,718.92,5.79,25025.32,155
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,,20대,4,174.24,1.69,7278.97,141
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,,30대,4,593.15,6.59,28416.57,160
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,,40대,3,861.22,6.62,28568.24,173
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,,~10대,1,31.07,0.21,891.45,6
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,F,20대,2,234.57,2.59,11168.39,111
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,F,30대,2,448.98,4.26,18359.63,114
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,F,기타,1,10.07,0.12,529.55,4
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,M,20대,2,64.15,0.54,2314.07,23
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,M,30대,4,906.94,6.68,28786.51,147
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,M,40대,4,360.43,3.23,13933.32,123
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,M,60대,2,260.55,2.42,10441.56,94
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권,M,~10대,2,31.22,0.28,1219.67,7
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),일일권(비회원),,기타,5,138.05,1.25,5362.89,53
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,,20대,14,1668.85,16.73,72133.62,799
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,,30대,3,115.39,1.19,5139.55,33
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,,40대,11,483.3,3.75,16206.0,108
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,,50대,6,337.15,2.9,12495.07,128
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,,60대,2,30.12,0.27,2457.28,21
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,,70대이상,12,477.97,5.6,24140.18,157
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,F,30대,15,738.42,7.25,31281.24,216
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,F,40대,2,59.47,0.53,2310.57,36
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,F,50대,28,2961.66,31.79,137012.8,1048
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,M,20대,16,633.99,5.2,22448.6,856
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,M,30대,7,524.29,4.65,20038.27,173
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,M,40대,19,3444.88,25.81,111267.5,633
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,M,50대,16,1111.34,8.47,36579.65,219
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,M,60대,16,418.04,3.85,16555.59,182
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,M,70대이상,1,116.58,0.85,3680.0,24
202504,2425,2425.세곡동 사거리(대왕초등학교 정류장),정기권,M,기타,2,53.9,0.48,2062.69,11
202504,2426,2426.강남한신휴플러스 6단지,일일권,,20대,19,870,7.66,33148.16,223
202504,2426,2426.강남한신휴플러스 6단지,일일권,,30대,1,500.5,4.44,19150.0,92
202504,2426,2426.강남한신휴플러스 6단지,일일권,,40대,1,107.79,0.9,3888.4,23
202504,2426,2426.강남한신휴플러스 6단지,일일권,F,20대,2,132.04,1.2,5158.84,45
202504,2426,2426.강남한신휴플러스 6단지,일일권,F,30대,5,125.49,1.29,5558.58,178
202504,2426,2426.강남한신휴플러스 6단지,일일권,F,40대,5,280,2.77,11923.98,125
202504,2426,2426.강남한신휴플러스 6단지,일일권,F,60대,3,81.86,0.81,3445.4,31
202504,2426,2426.강남한신휴플러스 6단지,일일권,F,~10대,4,158.18,1.68,7262.77,71
202504,2426,2426.강남한신휴플러스 6단지,일일권,F,기타,2,55.08,0.68,2924.22,38
202504,2426,2426.강남한신휴플러스 6단지,일일권,M,20대,1,123.02,1.11,4779.42,44
202504,2426,2426.강남한신휴플러스 6단지,일일권,M,30대,6,95.08,0.83,3591.35,53
202504,2426,2426.강남한신휴플러스 6단지,일일권,M,40대,3,260.84,1.74,7485.34,55
